IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160413909,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,05/20/2016 12:00:00 AM,22:07,DAGORETTI,"ARREST, BOOKED",TURK ST / MASON ST,36.82170868,-1.27877108,"(37.783287873572, -122.408953598279)",1.6E+13
160609352,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,07/28/2016 12:00:00 AM,18:00,DAGORETTI,NONE,1400 Block of MISSION ST,36.82170868,-1.27877108,"(37.774750702851, -122.416468768127)",1.61E+13
160610309,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/28/2016 12:00:00 AM,19:00,ROYSAMBU,NONE,ARCH ST / BROTHERHOOD WAY,36.86496735,-1.222822808,"(37.7124224621133, -122.467070918344)",1.61E+13
160610315,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Thursday,07/28/2016 12:00:00 AM,18:00,EMBAKASI,NONE,POST ST / BUCHANAN ST,36.79286957,-1.309319012,"(37.7855609320034, -122.429792899837)",1.61E+13
160610393,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/28/2016 12:00:00 AM,21:15,STAREHE,NONE,3600 Block of BALBOA ST,36.70463562,-1.282889924,"(37.7756357552664, -122.497858407274)",1.61E+13
160408035,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,05/17/2016 12:00:00 AM,07:30,STAREHE,NONE,15TH AV / BALBOA ST,36.70463562,-1.282889924,"(37.7767910273445, -122.473700448106)",1.6E+13
160408217,OTHER OFFENSES,"PHONE CALLS, OBSCENE",Wednesday,05/18/2016 12:00:00 AM,20:18,WESTLANDS,NONE,3000 Block of POLK ST,36.78462982,-1.239984981,"(37.8048386200904, -122.42349402989)",1.6E+13
160408358,MISSING PERSON,FOUND PERSON,Wednesday,05/18/2016 12:00:00 AM,21:15,KAMUKUNJI,NONE,1100 Block of EVANS AV,36.85466766,-1.275338705,"(37.7381436048928, -122.380141521656)",1.6E+13
160408405,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,05/18/2016 12:00:00 AM,23:26,LANGATA,"ARREST, BOOKED",7TH AV / LAWTON ST,36.80488586,-1.351193098,"(37.7585356172569, -122.463783615777)",1.6E+13
160418454,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/22/2016 12:00:00 AM,16:14,ROYSAMBU,"ARREST, BOOKED",100 Block of GONZALEZ DR,36.86496735,-1.222822808,"(37.7178011295694, -122.475389581988)",1.6E+13
160418705,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,05/22/2016 12:00:00 AM,18:18,DAGORETTI,"ARREST, BOOKED",9TH ST / HOWARD ST,36.82170868,-1.27877108,"(37.7749926445385, -122.413163134276)",1.6E+13
160418711,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,05/21/2016 12:00:00 AM,00:01,DAGORETTI,NONE,300 Block of 11TH ST,36.82170868,-1.27877108,"(37.7711962032376, -122.413287527194)",1.6E+13
160419430,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,05/23/2016 12:00:00 AM,00:12,EMBAKASI,"ARREST, BOOKED",FRANKLIN ST / LINDEN ST,36.79286957,-1.309319012,"(37.7766248484983, -122.421237586301)",1.6E+13
160028150,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/10/2016 00:00,20:30,LANGATA,NONE,HILLWAY AV / CARL ST,36.80488586,-1.351193098,"(37.7649319714519, -122.456758872231)",1.6E+13
160028194,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,01/11/2016 00:00,08:50,WESTLANDS,NONE,CLAY ST / MASON ST,36.78462982,-1.239984981,"(37.7936431898685, -122.411189433629)",1.6E+13
160028207,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,01/10/2016 00:00,21:00,MATHARE,NONE,500 Block of BANKS ST,36.86187744,-1.257147043,"(37.7364386609948, -122.412980811504)",1.6E+13
160028229,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/10/2016 00:00,08:00,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160034878,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,01/13/2016 12:00:00 AM,12:00,KAMUKUNJI,NONE,2000 Block of SILVER AV,36.85466766,-1.275338705,"(37.7360581877632, -122.399483468572)",1.6E+13
160034884,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/11/2016 00:00,19:30,ROYSAMBU,NONE,HAROLD AV / GRAFTON AV,36.86496735,-1.222822808,"(37.7200389487046, -122.453090606839)",1.6E+13
160034903,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,01/12/2016 00:00,22:00,MAKADARA,NONE,1800 Block of BRYANT ST,36.87252045,-1.297305824,"(37.7636533142198, -122.410371783941)",1.6E+13
160037935,OTHER OFFENSES,PHONE CALLS IN VIOLATION OF DV COURT ORDER,Tuesday,01/12/2016 00:00,08:00,WESTLANDS,NONE,100 Block of SUTTER ST,36.78462982,-1.239984981,"(37.7900283997728, -122.40271197324)",1.6E+13
160037935,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,01/12/2016 00:00,08:00,WESTLANDS,NONE,100 Block of SUTTER ST,36.78462982,-1.239984981,"(37.7900283997728, -122.40271197324)",1.6E+13
160038450,OTHER OFFENSES,CONSPIRACY,Thursday,01/14/2016 12:00:00 AM,15:02,KIBRA,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,36.79286957,-1.309319012,"(37.7846576329256, -122.414433155063)",1.6E+13
160038488,ASSAULT,FALSE IMPRISONMENT,Thursday,01/14/2016 12:00:00 AM,15:21,KAMUKUNJI,"ARREST, BOOKED",1100 Block of FITZGERALD AV,36.85466766,-1.275338705,"(37.7205064590363, -122.39036028161)",1.6E+13
160038591,ASSAULT,BATTERY,Thursday,01/14/2016 12:00:00 AM,15:50,EMBAKASI,NONE,PEACE PZ / BUCHANAN ST,36.79286957,-1.309319012,"(37.7855609320892, -122.429792899632)",1.6E+13
160040938,EMBEZZLEMENT,EMBEZZLEMENT (GENERAL),Friday,01/15/2016 12:00:00 AM,10:29,WESTLANDS,NONE,300 Block of SANSOME ST,36.78462982,-1.239984981,"(37.7937569001579, -122.401337883985)",1.6E+13
160086512,ASSAULT,FALSE IMPRISONMENT,Saturday,01/30/2016 12:00:00 AM,02:58,MATHARE,"ARREST, BOOKED",100 Block of BADEN ST,36.86187744,-1.257147043,"(37.7311664552163, -122.43980926636)",1.6E+13
160086512,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,01/30/2016 12:00:00 AM,02:58,MATHARE,"ARREST, BOOKED",100 Block of BADEN ST,36.86187744,-1.257147043,"(37.7311664552163, -122.43980926636)",1.6E+13
160086528,FRAUD,FALSE ID TO PEACE OFFICER,Saturday,01/30/2016 12:00:00 AM,03:09,MAKADARA,"ARREST, BOOKED",2000 Block of MISSION ST,36.87252045,-1.297305824,"(37.7642205603745, -122.41965834371)",1.6E+13
160086647,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/30/2016 12:00:00 AM,06:50,KIBRA,NONE,600 Block of ELLIS ST,36.79286957,-1.309319012,"(37.7843944492068, -122.416916142188)",1.6E+13
160016832,MISSING PERSON,MISSING ADULT,Thursday,01/07/2016 00:00,08:30,MATHARE,NONE,300 Block of NEVADA ST,36.86187744,-1.257147043,"(37.7375709605715, -122.411492661573)",1.6E+13
160016848,ASSAULT,BATTERY,Thursday,01/07/2016 00:00,09:20,MAKADARA,NONE,16TH ST / MISSION ST,36.87252045,-1.297305824,"(37.7650501214668, -122.419671780296)",1.6E+13
160016848,ASSAULT,THREATS AGAINST LIFE,Thursday,01/07/2016 00:00,09:20,MAKADARA,NONE,16TH ST / MISSION ST,36.87252045,-1.297305824,"(37.7650501214668, -122.419671780296)",1.6E+13
160016854,BURGLARY,SAFE BURGLARY OF A HOTEL,Friday,01/01/2016 00:00,06:00,KIBRA,NONE,400 Block of OFARRELL ST,36.79286957,-1.309319012,"(37.7858882195106, -122.411742515582)",1.6E+13
160029647,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,01/11/2016 00:00,18:19,EMBAKASI,NONE,0 Block of HERMANN ST,36.79286957,-1.309319012,"(37.7707081231737, -122.425963017309)",1.6E+13
160029653,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/11/2016 00:00,18:30,MAKADARA,NONE,3200 Block of 21ST ST,36.87252045,-1.297305824,"(37.7568706897872, -122.420722711879)",1.6E+13
160038814,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Wednesday,01/13/2016 12:00:00 AM,18:21,DAGORETTI,NONE,800 Block of MARKET ST,36.82170868,-1.27877108,"(37.7841893501425, -122.407633520742)",1.6E+13
160038911,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,01/14/2016 12:00:00 AM,09:20,DAGORETTI,NONE,800 Block of THE EMBARCADEROSOUTH ST,36.82170868,-1.27877108,"(37.8025735991651, -122.40038746482)",1.6E+13
160039163,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Thursday,01/14/2016 12:00:00 AM,17:00,KIBRA,"ARREST, BOOKED",0 Block of OFARRELL ST,36.79286957,-1.309319012,"(37.786627232545, -122.405861657246)",1.6E+13
160039179,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Thursday,01/14/2016 12:00:00 AM,14:45,MAKADARA,NONE,16TH ST / MISSION ST,36.87252045,-1.297305824,"(37.7650501214668, -122.419671780296)",1.6E+13
160016995,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/05/2016 00:00,19:00,EMBAKASI,NONE,1800 Block of WASHINGTON ST,36.79286957,-1.309319012,"(37.792997949977, -122.423721283984)",1.6E+13
160017084,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,01/06/2016 00:00,14:00,WESTLANDS,NONE,1400 Block of CLAY ST,36.78462982,-1.239984981,"(37.792852383267, -122.416940874615)",1.6E+13
160017153,ASSAULT,THREATENING PHONE CALL(S),Thursday,01/07/2016 00:00,09:25,MAKADARA,NONE,4000 Block of 18TH ST,36.87252045,-1.297305824,"(37.7609766090845, -122.434457353955)",1.6E+13
160039204,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Thursday,01/14/2016 12:00:00 AM,16:54,MATHARE,"ARREST, BOOKED",0 Block of SANGABRIEL AV,36.86187744,-1.257147043,"(37.7287857764604, -122.438370826334)",1.6E+13
160039204,WEAPON LAWS,"AMMUNITION, POSS. BY PROHIBITED PERSON",Thursday,01/14/2016 12:00:00 AM,16:54,MATHARE,"ARREST, BOOKED",0 Block of SANGABRIEL AV,36.86187744,-1.257147043,"(37.7287857764604, -122.438370826334)",1.6E+13
160039204,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,01/14/2016 12:00:00 AM,16:54,MATHARE,"ARREST, BOOKED",0 Block of SANGABRIEL AV,36.86187744,-1.257147043,"(37.7287857764604, -122.438370826334)",1.6E+13
160039339,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/14/2016 12:00:00 AM,10:20,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160039339,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Thursday,01/14/2016 12:00:00 AM,10:20,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160039511,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01/14/2016 12:00:00 AM,10:52,EMBAKASI,NONE,2000 Block of CHESTNUT ST,36.79286957,-1.309319012,"(37.8006947037442, -122.436775838314)",1.6E+13
160039674,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Thursday,01/14/2016 12:00:00 AM,21:45,KAMUKUNJI,NONE,3RD ST / REVERE AV,36.85466766,-1.275338705,"(37.7324323864471, -122.391522893042)",1.6E+13
160039680,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01/14/2016 12:00:00 AM,13:15,EMBAKASI,NONE,3200 Block of SCOTT ST,36.79286957,-1.309319012,"(37.799719446002, -122.441011054352)",1.6E+13
160039806,ASSAULT,BATTERY WITH SERIOUS INJURIES,Thursday,01/14/2016 12:00:00 AM,22:47,STAREHE,NONE,700 Block of 7TH AV,36.70463562,-1.282889924,"(37.774384171507, -122.464944716156)",1.6E+13
160039812,VEHICLE THEFT,STOLEN TRUCK,Thursday,01/14/2016 12:00:00 AM,12:00,EMBAKASI,UNFOUNDED,UNION ST / VANNESS AV,36.79286957,-1.309319012,"(37.7985525790132, -122.423985900144)",1.6E+13
160039834,MISSING PERSON,MISSING ADULT,Thursday,01/14/2016 12:00:00 AM,22:45,MAKADARA,UNFOUNDED,900 Block of POTRERO AV,36.87252045,-1.297305824,"(37.7571580431915, -122.406604919508)",1.6E+13
160040386,ASSAULT,BATTERY,Friday,01/15/2016 12:00:00 AM,08:45,KAMUKUNJI,NONE,2500 Block of SAN BRUNO AV,36.85466766,-1.275338705,"(37.7294075591753, -122.404407189561)",1.6E+13
160040615,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/14/2016 12:00:00 AM,22:00,MAKADARA,NONE,HARTFORD ST / 17TH ST,36.87252045,-1.297305824,"(37.7625486367545, -122.434063454683)",1.6E+13
160040659,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Wednesday,01/13/2016 12:00:00 AM,21:20,DAGORETTI,"ARREST, BOOKED",10TH ST / FOLSOM ST,36.82170868,-1.27877108,"(37.772811562575, -122.412826648024)",1.6E+13
160030644,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/12/2016 00:00,07:55,ROYSAMBU,"ARREST, BOOKED",LINCOLN WY / 9TH AV,36.86496735,-1.222822808,"(37.7659245297691, -122.466442684206)",1.6E+13
160031692,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,01/12/2016 00:00,13:48,DAGORETTI,NONE,600 Block of STEVENSON ST,36.82170868,-1.27877108,"(37.7795131668888, -122.412651894354)",1.6E+13
160035860,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,01/13/2016 12:00:00 AM,17:19,STAREHE,NONE,LA PLAYA ST / CABRILLO ST,36.70463562,-1.282889924,"(37.7732570409944, -122.510036841034)",1.6E+13
160035876,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Wednesday,01/13/2016 12:00:00 AM,16:20,KIBRA,"ARREST, BOOKED",100 Block of OFARRELL ST,36.79286957,-1.309319012,"(37.7865647607685, -122.407244087032)",1.6E+13
160035882,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,01/13/2016 12:00:00 AM,15:08,KIBRA,"ARREST, BOOKED",0 Block of OFARRELL ST,36.79286957,-1.309319012,"(37.7867342184983, -122.405895369887)",1.6E+13
160035898,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Tuesday,01/12/2016 00:00,16:00,MATHARE,NONE,500 Block of MADRID ST,36.86187744,-1.257147043,"(37.7207975379192, -122.433347616605)",1.6E+13
160039696,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Monday,01/11/2016 00:00,08:00,EMBAKASI,NONE,700 Block of WEBSTER ST,36.79286957,-1.309319012,"(37.7774431475107, -122.429918677577)",1.6E+13
160039709,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,01/12/2016 00:00,14:00,LANGATA,NONE,0 Block of VEGA ST,36.80488586,-1.351193098,"(37.7801242878056, -122.445893581212)",1.6E+13
160039715,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Thursday,01/14/2016 12:00:00 AM,15:45,DAGORETTI,"ARREST, BOOKED",800 Block of MARKET ST,36.82170868,-1.27877108,"(37.7850629421661, -122.406520987144)",1.6E+13
160040659,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/13/2016 12:00:00 AM,21:20,DAGORETTI,"ARREST, BOOKED",10TH ST / FOLSOM ST,36.82170868,-1.27877108,"(37.772811562575, -122.412826648024)",1.6E+13
160296749,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,04/11/2016 00:00,06:30,MAKADARA,NONE,15TH ST / MARKET ST,36.87252045,-1.297305824,"(37.7658672394532, -122.431028702713)",1.6E+13
160575559,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,07/17/2016 12:00:00 AM,01:30,EMBAKASI,"ARREST, BOOKED",900 Block of GEARY ST,36.79286957,-1.309319012,"(37.7859407304209, -122.418918390218)",1.61E+13
160611181,OTHER OFFENSES,RESISTING ARREST,Friday,07/29/2016 12:00:00 AM,13:46,MAKADARA,"ARREST, BOOKED",400 Block of CASTRO ST,36.87252045,-1.297305824,"(37.7617677182954, -122.435012093789)",1.61E+13
160616391,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,07/31/2016 12:00:00 AM,03:00,ROYSAMBU,NONE,0 Block of ROCKAWAY AV,36.86496735,-1.222822808,"(37.7435758926453, -122.457915269284)",1.61E+13
160786637,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,09/27/2016 12:00:00 AM,23:44,KIBRA,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV,36.79286957,-1.309319012,"(37.7818621883021, -122.413869632554)",1.61E+13
160786665,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,09/27/2016 12:00:00 AM,23:33,MAKADARA,NONE,1600 Block of 15TH ST,36.87252045,-1.297305824,"(37.7667020541277, -122.420266169564)",1.61E+13
160032703,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/12/2016 00:00,19:11,EMBAKASI,NONE,LAGUNA ST / MCALLISTER ST,36.79286957,-1.309319012,"(37.7792584744352, -122.426832741986)",1.6E+13
160032894,WARRANTS,WARRANT ARREST,Tuesday,01/12/2016 00:00,20:17,EMBAKASI,"ARREST, BOOKED",2100 Block of CHESTNUT ST,36.79286957,-1.309319012,"(37.8004498859761, -122.438701348232)",1.6E+13
160036056,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/13/2016 12:00:00 AM,18:59,KAMUKUNJI,"ARREST, BOOKED",LANE ST / THOMAS AV,36.85466766,-1.275338705,"(37.7304116196649, -122.391291614892)",1.6E+13
160036062,FRAUD,DEFRAUDING AN INNKEEPER,Wednesday,01/13/2016 12:00:00 AM,17:30,EMBAKASI,"ARREST, BOOKED",1600 Block of VANNESS AV,36.79286957,-1.309319012,"(37.7908192261207, -122.422595167172)",1.6E+13
160036078,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,01/13/2016 12:00:00 AM,16:30,KAMUKUNJI,NONE,100 Block of DAKOTA ST,36.85466766,-1.275338705,"(37.7535645746594, -122.395635436168)",1.6E+13
160036090,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,01/08/2016 00:00,18:30,EMBAKASI,NONE,700 Block of GOUGH ST,36.79286957,-1.309319012,"(37.7801603048686, -122.423569635812)",1.6E+13
160036103,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,01/13/2016 12:00:00 AM,19:18,MAKADARA,"ARREST, BOOKED",23RD ST / FOLSOM ST,36.87252045,-1.297305824,"(37.7540986882068, -122.414233849038)",1.6E+13
160039793,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/13/2016 12:00:00 AM,21:00,MATHARE,NONE,700 Block of BRUNSWICK ST,36.86187744,-1.257147043,"(37.7086420451897, -122.448753759722)",1.6E+13
160041845,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/15/2016 12:00:00 AM,16:50,MAKADARA,"ARREST, BOOKED",25TH ST / LUCKY ST,36.87252045,-1.297305824,"(37.7509373207487, -122.413367079047)",1.6E+13
160297305,NON-CRIMINAL,AIDED CASE,Monday,04/11/2016 00:00,10:22,WESTLANDS,NONE,1500 Block of THE EMBARCADERONORTH ST,36.78462982,-1.239984981,"(37.8078603496682, -122.408136108062)",1.6E+13
160297311,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,04/07/2016 00:00,17:00,MATHARE,NONE,0 Block of PROSPECT AV,36.86187744,-1.257147043,"(37.7452689967253, -122.417607034171)",1.6E+13
160618171,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,08/01/2016 00:00,06:30,MAKADARA,NONE,500 Block of SOUTH VAN NESS AV,36.87252045,-1.297305824,"(37.7643660722829, -122.417339031772)",1.61E+13
160618842,NON-CRIMINAL,LOST PROPERTY,Monday,08/01/2016 00:00,08:30,KIBRA,NONE,0 Block of 5THSTNORTH ST,36.79286957,-1.309319012,"(37.7849124714135, -122.408648588965)",1.61E+13
160619806,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,06/23/2016 12:00:00 AM,12:00,MAKADARA,NONE,0 Block of LAPIDGE ST,36.87252045,-1.297305824,"(37.7608394141993, -122.422264377356)",1.61E+13
160619884,ASSAULT,BATTERY,Monday,08/01/2016 00:00,16:35,EMBAKASI,NONE,CEDAR ST / POLK ST,36.79286957,-1.309319012,"(37.7863580362743, -122.419834938618)",1.61E+13
160787196,NON-CRIMINAL,FOUND PROPERTY,Wednesday,09/28/2016 12:00:00 AM,09:30,KIBRA,NONE,JONES ST / GOLDEN GATE AV,36.79286957,-1.309319012,"(37.7820729312029, -122.412224164736)",1.61E+13
160787209,TRESPASS,TRESPASSING,Wednesday,09/28/2016 12:00:00 AM,09:05,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.61E+13
160787209,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,09/28/2016 12:00:00 AM,09:05,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.61E+13
160787209,WARRANTS,WARRANT ARREST,Wednesday,09/28/2016 12:00:00 AM,09:05,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.61E+13
160036460,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,01/13/2016 12:00:00 AM,21:10,DAGORETTI,"ARREST, BOOKED",1100 Block of HOWARD ST,36.82170868,-1.27877108,"(37.7764944808779, -122.411359138357)",1.6E+13
160036476,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,01/13/2016 12:00:00 AM,21:54,STAREHE,"ARREST, BOOKED",GEARY BL / 16TH AV,36.70463562,-1.282889924,"(37.7805256850862, -122.475083723052)",1.6E+13
160036482,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/13/2016 12:00:00 AM,19:30,STAREHE,NONE,1000 Block of POINTLOBOS AV,36.70463562,-1.282889924,"(37.7784692199467, -122.513642064265)",1.6E+13
160036498,NON-CRIMINAL,AIDED CASE,Wednesday,01/13/2016 12:00:00 AM,21:04,STAREHE,UNFOUNDED,FULTON ST / 14TH AV,36.70463562,-1.282889924,"(37.7731143584551, -122.472298088823)",1.6E+13
160040239,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/13/2016 12:00:00 AM,08:00,WESTLANDS,NONE,1400 Block of CALIFORNIA ST,36.78462982,-1.239984981,"(37.7908244663738, -122.418219833881)",1.6E+13
160040245,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01/15/2016 12:00:00 AM,06:05,LANGATA,NONE,6TH AV / JUDAH ST,36.80488586,-1.351193098,"(37.7623151800313, -122.462973519258)",1.6E+13
160040251,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,01/15/2016 12:00:00 AM,08:30,MAKADARA,UNFOUNDED,1000 Block of POTRERO AV,36.87252045,-1.297305824,"(37.7564864109309, -122.406539115148)",1.6E+13
160040267,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/15/2016 12:00:00 AM,08:40,KIBRA,"ARREST, BOOKED",LARKIN ST / EDDY ST,36.79286957,-1.309319012,"(37.7833107539969, -122.41753069698)",1.6E+13
160664679,DRUG/NARCOTIC,SALE OF HEROIN,Wednesday,08/17/2016 12:00:00 AM,14:11,KIBRA,"ARREST, BOOKED",FULTON ST / HYDE ST,36.79286957,-1.309319012,"(37.7797870676495, -122.415127837608)",1.61E+13
160037101,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,01/14/2016 12:00:00 AM,04:10,MAKADARA,NONE,11TH ST / DIVISION ST,36.87252045,-1.297305824,"(37.769411384942, -122.410932750782)",1.6E+13
160037117,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,01/14/2016 12:00:00 AM,04:33,DAGORETTI,NONE,700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7871160984672, -122.403919148357)",1.6E+13
160040825,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,01/15/2016 12:00:00 AM,09:40,KIBRA,"ARREST, BOOKED",0 Block of STOCKTON ST,36.79286957,-1.309319012,"(37.7860311576362, -122.406351834294)",1.6E+13
160040825,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,01/15/2016 12:00:00 AM,09:40,KIBRA,"ARREST, BOOKED",0 Block of STOCKTON ST,36.79286957,-1.309319012,"(37.7860311576362, -122.406351834294)",1.6E+13
160042821,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/15/2016 12:00:00 AM,22:10,WESTLANDS,NONE,600 Block of JONES ST,36.78462982,-1.239984981,"(37.7870801005292, -122.413162802096)",1.6E+13
160042837,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/15/2016 12:00:00 AM,10:00,DAGORETTI,NONE,0 Block of 3RD ST,36.82170868,-1.27877108,"(37.7868800278713, -122.40273950835)",1.6E+13
160042843,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/15/2016 12:00:00 AM,22:43,STAREHE,NONE,21ST AV / GEARY BL,36.70463562,-1.282889924,"(37.7802790505664, -122.480452050119)",1.6E+13
160042859,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/15/2016 12:00:00 AM,18:00,DAGORETTI,NONE,MISSION ST / 6TH ST,36.82170868,-1.27877108,"(37.7809706722053, -122.408710606663)",1.6E+13
160422182,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,05/23/2016 12:00:00 AM,00:17,WESTLANDS,"ARREST, BOOKED",400 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.797502719962, -122.402492067615)",1.6E+13
160422182,WARRANTS,ENROUTE TO PROBATION OFFICER,Monday,05/23/2016 12:00:00 AM,00:17,WESTLANDS,"ARREST, BOOKED",400 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.797502719962, -122.402492067615)",1.6E+13
160422198,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/23/2016 12:00:00 AM,20:29,DAGORETTI,NONE,0 Block of UNITEDNATIONS PZ,36.82170868,-1.27877108,"(37.7799444052046, -122.414317857881)",1.6E+13
