IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170019177,WARRANTS,WARRANT ARREST,Saturday,01/07/2017,19:52,DAGORETTI,"ARREST, BOOKED",STEVENSON ST / 7TH ST,36.82170868,-1.27877108,"(37.78000644202978, -122.41193561574542)",1.7E+13
170019177,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/07/2017,19:52,DAGORETTI,"ARREST, BOOKED",STEVENSON ST / 7TH ST,36.82170868,-1.27877108,"(37.78000644202978, -122.41193561574542)",1.7E+13
170019199,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,01/07/2017,18:12,DAGORETTI,"ARREST, BOOKED",800 Block of MARKET ST,36.82170868,-1.27877108,"(37.785062942166064, -122.4065209871443)",1.7E+13
170019218,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/07/2017,20:25,DAGORETTI,NONE,0 Block of RAUSCH ST,36.82170868,-1.27877108,"(37.77651025991727, -122.40966273139794)",1.7E+13
170019230,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,01/07/2017,00:01,WESTLANDS,NONE,1100 Block of FILBERT ST,36.82170868,-1.27877108,"(37.80018113284421, -122.41841491977755)",1.7E+13
170019246,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/07/2017,18:00,DAGORETTI,NONE,THE EMBARCADEROSOUTH ST / FOLSOM ST,36.82170868,-1.27877108,"(37.79076385893032, -122.39009424824665)",1.7E+13
170019252,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,01/07/2017,20:45,MAKADARA,NONE,3800 Block of 18TH ST,36.82170868,-1.297305824,"(37.761166475588595, -122.42947985807008)",1.7E+13
170019268,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/07/2017,20:30,MAKADARA,"ARREST, BOOKED",1300 Block of UTAH ST,36.82170868,-1.297305824,"(37.75240894095764, -122.40533719475522)",1.7E+13
170019280,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,01/07/2017,20:35,MAKADARA,NONE,BRYANT ST / 16TH ST,36.82170868,-1.297305824,"(37.765605863870505, -122.4104888293078)",1.7E+13
170019371,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/07/2017,19:00,WESTLANDS,NONE,BROADWAY ST / THE EMBARCADERONORTH ST,36.82170868,-1.27877108,"(37.79906588064622, -122.39739185280821)",1.7E+13
170019412,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/07/2017,22:45,KAMUKUNJI,NONE,1300 Block of SILVER AV,36.82170868,-1.275338705,"(37.73104553349109, -122.40996907627701)",1.7E+13
170019428,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,01/07/2017,22:01,ROYSAMBU,"ARREST, BOOKED",300 Block of KIRKHAM ST,36.86496735,-1.222822808,"(37.76032661200927, -122.46445291142116)",1.7E+13
170019428,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/07/2017,22:01,ROYSAMBU,"ARREST, BOOKED",300 Block of KIRKHAM ST,36.86496735,-1.222822808,"(37.76032661200927, -122.46445291142116)",1.7E+13
170019428,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Saturday,01/07/2017,22:01,ROYSAMBU,"ARREST, BOOKED",300 Block of KIRKHAM ST,36.86496735,-1.222822808,"(37.76032661200927, -122.46445291142116)",1.7E+13
170019440,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,01/07/2017,15:00,MAKADARA,NONE,17TH ST / HOFF ST,36.82170868,-1.297305824,"(37.76337580580586, -122.42043472455339)",1.7E+13
170019462,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01/07/2017,22:00,EMBAKASI,NONE,1300 Block of POLK ST,36.82170868,-1.27877108,"(37.78938405033688, -122.42051568140836)",1.7E+13
170019462,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,01/07/2017,22:00,EMBAKASI,NONE,1300 Block of POLK ST,36.82170868,-1.27877108,"(37.78938405033688, -122.42051568140836)",1.7E+13
170019478,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,01/07/2017,23:10,EMBAKASI,"ARREST, BOOKED",500 Block of VANNESS AV,36.82170868,-1.27877108,"(37.78034303653807, -122.42013210842977)",1.7E+13
170019478,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Saturday,01/07/2017,23:10,EMBAKASI,"ARREST, BOOKED",500 Block of VANNESS AV,36.82170868,-1.27877108,"(37.78034303653807, -122.42013210842977)",1.7E+13
170019478,TRESPASS,TRESPASSING,Saturday,01/07/2017,23:10,EMBAKASI,"ARREST, BOOKED",500 Block of VANNESS AV,36.82170868,-1.27877108,"(37.78034303653807, -122.42013210842977)",1.7E+13
170019484,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/07/2017,15:00,EMBAKASI,NONE,FILLMORE ST / GEARY BL,36.82170868,-1.27877108,"(37.784353342656765, -122.4329146034938)",1.7E+13
170019519,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/07/2017,12:00,MAKADARA,UNFOUNDED,DOLORES ST / 19TH ST,36.82170868,-1.297305824,"(37.75982791722287, -122.42592048743613)",1.7E+13
170019525,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,01/07/2017,23:50,EMBAKASI,"ARREST, BOOKED",2100 Block of LOMBARD ST,36.82170868,-1.27877108,"(37.79961996899933, -122.43686333760363)",1.7E+13
170019525,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,01/07/2017,23:50,EMBAKASI,"ARREST, BOOKED",2100 Block of LOMBARD ST,36.82170868,-1.27877108,"(37.79961996899933, -122.43686333760363)",1.7E+13
170019525,OTHER OFFENSES,PROBATION VIOLATION,Saturday,01/07/2017,23:50,EMBAKASI,"ARREST, BOOKED",2100 Block of LOMBARD ST,36.82170868,-1.27877108,"(37.79961996899933, -122.43686333760363)",1.7E+13
170019525,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,01/07/2017,23:50,EMBAKASI,"ARREST, BOOKED",2100 Block of LOMBARD ST,36.82170868,-1.27877108,"(37.79961996899933, -122.43686333760363)",1.7E+13
170019547,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/07/2017,23:44,DAGORETTI,NONE,800 Block of MISSION ST,36.82170868,-1.27877108,"(37.78420374117789, -122.40451702253442)",1.7E+13
170019553,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/07/2017,23:30,STAREHE,NONE,300 Block of 7TH AV,36.70463562,-1.282889924,"(37.78191291932769, -122.46535219909352)",1.7E+13
170019581,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/07/2017,22:45,WESTLANDS,NONE,400 Block of GEARY ST,36.82170868,-1.27877108,"(37.78698818853082, -122.41069965763408)",1.7E+13
170019600,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,01/07/2017,15:00,ROYSAMBU,NONE,LAKEWOOD AV / OCEAN AV,36.86496735,-1.222822808,"(37.72613031395861, -122.46457359365283)",1.7E+13
170019616,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/07/2017,20:15,KIBRA,NONE,300 Block of OFARRELL ST,36.82170868,-1.27877108,"(37.786043222299234, -122.41050925879496)",1.7E+13
170019622,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/07/2017,12:30,DAGORETTI,NONE,0 Block of 6TH ST,36.82170868,-1.27877108,"(37.781134056824314, -122.40901120663871)",1.7E+13
170019638,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,01/08/2017,01:24,STAREHE,NONE,PINE ST / PIERCE ST,36.70463562,-1.282889924,"(37.787531455039385, -122.43693625736407)",1.7E+13
170019644,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,01/08/2017,01:26,KIBRA,"ARREST, BOOKED",200 Block of EDDY ST,36.82170868,-1.27877108,"(37.784089036686844, -122.41180013475322)",1.7E+13
170019644,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,01/08/2017,01:26,KIBRA,"ARREST, BOOKED",200 Block of EDDY ST,36.82170868,-1.27877108,"(37.784089036686844, -122.41180013475322)",1.7E+13
170019650,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Sunday,01/08/2017,01:48,DAGORETTI,"ARREST, BOOKED",800 Block of MARKET ST,36.82170868,-1.27877108,"(37.785062942166064, -122.4065209871443)",1.7E+13
170019666,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,01/08/2017,01:08,MAKADARA,"ARREST, BOOKED",2600 Block of 21ST ST,36.82170868,-1.297305824,"(37.757732759389334, -122.40820807464439)",1.7E+13
170019666,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,01/08/2017,01:08,MAKADARA,"ARREST, BOOKED",2600 Block of 21ST ST,36.82170868,-1.297305824,"(37.757732759389334, -122.40820807464439)",1.7E+13
170019666,WARRANTS,WARRANT ARREST,Sunday,01/08/2017,01:08,MAKADARA,"ARREST, BOOKED",2600 Block of 21ST ST,36.82170868,-1.297305824,"(37.757732759389334, -122.40820807464439)",1.7E+13
170019688,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/07/2017,21:00,WESTLANDS,NONE,PINE ST / POWELL ST,36.82170868,-1.27877108,"(37.79108869095424, -122.4089776054129)",1.7E+13
170019694,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,01/08/2017,00:01,EMBAKASI,NONE,2100 Block of CHESTNUT ST,36.82170868,-1.27877108,"(37.80044988597612, -122.43870134823221)",1.7E+13
170019707,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,01/08/2017,01:25,LANGATA,UNFOUNDED,1900 Block of ELLIS ST,36.80488586,-1.351193098,"(37.78172637881699, -122.43788553351283)",1.7E+13
170019707,NON-CRIMINAL,CASE CLOSURE,Sunday,01/08/2017,01:25,LANGATA,UNFOUNDED,1900 Block of ELLIS ST,36.80488586,-1.351193098,"(37.78172637881699, -122.43788553351283)",1.7E+13
170019713,OTHER OFFENSES,RESISTING ARREST,Sunday,01/08/2017,02:35,ROYSAMBU,NONE,TARAVAL ST / 15TH AV,36.86496735,-1.222822808,"(37.74323774119696, -122.47135630952452)",1.7E+13
170019741,ASSAULT,MAYHEM WITH A KNIFE,Saturday,01/07/2017,23:30,MATHARE,NONE,100 Block of HIGHLAND AV,36.82170868,-1.275338705,"(37.7372540256563, -122.42210290867443)",1.7E+13
170019779,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,01/08/2017,04:22,MATHARE,NONE,200 Block of 30TH ST,36.82170868,-1.275338705,"(37.74213368194098, -122.42501817475811)",1.7E+13
170019785,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Sunday,01/08/2017,05:00,WESTLANDS,NONE,600 Block of JACKSON ST,36.82170868,-1.27877108,"(37.79604394979805, -122.40604615148024)",1.7E+13
170019791,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/08/2017,04:41,DAGORETTI,NONE,KING ST / 4TH ST,36.82170868,-1.27877108,"(37.7763827130285, -122.39410262452486)",1.7E+13
170019810,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,01/08/2017,05:16,DAGORETTI,NONE,700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7863072236365, -122.40529484521453)",1.7E+13
170019826,VEHICLE THEFT,STOLEN TRUCK,Saturday,01/07/2017,21:45,ROYSAMBU,NONE,2000 Block of 35TH AV,36.86496735,-1.222822808,"(37.74879973830608, -122.49336104329267)",1.7E+13
170019848,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/08/2017,01:30,KAMUKUNJI,NONE,1700 Block of YOSEMITE AV,36.82170868,-1.275338705,"(37.72851005626278, -122.39446151778316)",1.7E+13
170019854,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,01/08/2017,06:10,MAKADARA,"ARREST, BOOKED",200 Block of GUERRERO ST,36.82170868,-1.297305824,"(37.76718358738806, -122.42445060315218)",1.7E+13
170019876,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,01/08/2017,02:45,EMBAKASI,NONE,1200 Block of POLK ST,36.82170868,-1.27877108,"(37.78846958622981, -122.42019032459937)",1.7E+13
170019898,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/08/2017,06:41,KIBRA,NONE,400 Block of LEAVENWORTH ST,36.82170868,-1.27877108,"(37.78511998395527, -122.41459383195362)",1.7E+13
170019917,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,01/08/2017,03:00,MAKADARA,NONE,700 Block of GUERRERO ST,36.82170868,-1.297305824,"(37.75915825363084, -122.42344584725765)",1.7E+13
170019923,VEHICLE THEFT,STOLEN TRUCK,Sunday,01/08/2017,07:00,DAGORETTI,NONE,MARKET ST / 6TH ST,36.82170868,-1.27877108,"(37.78223058700358, -122.41029351968982)",1.7E+13
170019939,ASSAULT,THREATS AGAINST LIFE,Sunday,01/08/2017,07:51,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170019939,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,01/08/2017,07:51,DAGORETTI,"ARREST, BOOKED",800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170019945,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,01/08/2017,08:00,KIBRA,"ARREST, BOOKED",JONES ST / TURK ST,36.82170868,-1.27877108,"(37.78300379645337, -122.41241426358104)",1.7E+13
170019951,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,01/08/2017,06:45,LANGATA,NONE,700 Block of STANYAN ST,36.80488586,-1.351193098,"(37.76871427224053, -122.45337625078784)",1.7E+13
170019951,MISSING PERSON,FOUND PERSON,Sunday,01/08/2017,06:45,LANGATA,NONE,700 Block of STANYAN ST,36.80488586,-1.351193098,"(37.76871427224053, -122.45337625078784)",1.7E+13
170019967,NON-CRIMINAL,AIDED CASE,Sunday,01/08/2017,07:00,MATHARE,NONE,100 Block of BROOKDALE AV,36.82170868,-1.275338705,"(37.71209206756135, -122.42089103419977)",1.7E+13
170019973,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,01/05/2017,14:00,MAKADARA,NONE,3200 Block of 22ND ST,36.82170868,-1.297305824,"(37.75534658637005, -122.419297189961)",1.7E+13
170019989,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,01/08/2017,07:12,MAKADARA,NONE,1600 Block of BRYANT ST,36.82170868,-1.297305824,"(37.76624632091369, -122.41047806948747)",1.7E+13
170032555,ASSAULT,BATTERY,Thursday,01/12/2017,22:45,DAGORETTI,NONE,700 Block of 3RD ST,36.82170868,-1.27877108,"(37.77844302124431, -122.39233551212479)",1.7E+13
170020005,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/08/2017,08:52,MATHARE,NONE,600 Block of CORTLAND AV,36.82170868,-1.275338705,"(37.73891220335918, -122.41554301645805)",1.7E+13
170020077,NON-CRIMINAL,AIDED CASE,Sunday,01/08/2017,09:29,KIBRA,NONE,JONES ST / EDDY ST,36.82170868,-1.27877108,"(37.78393202772729, -122.41259737718683)",1.7E+13
170020099,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,01/07/2017,21:00,KIBRA,NONE,0 Block of ELLIS ST,36.82170868,-1.27877108,"(37.78567203674721, -122.40685252557492)",1.7E+13
170020118,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,01/08/2017,08:00,EMBAKASI,"ARREST, BOOKED",100 Block of POLK ST,36.82170868,-1.27877108,"(37.77774359825213, -122.41816150740789)",1.7E+13
170020130,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Saturday,01/07/2017,21:00,WESTLANDS,NONE,700 Block of GRANT AV,36.82170868,-1.27877108,"(37.79404541216048, -122.40633233539495)",1.7E+13
170020146,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/07/2017,23:00,MATHARE,NONE,4200 Block of MISSION ST,36.82170868,-1.275338705,"(37.72948184297797, -122.43039778799829)",1.7E+13
170020168,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,01/08/2017,09:40,KIBRA,NONE,JONES ST / EDDY ST,36.82170868,-1.27877108,"(37.78393202772729, -122.41259737718683)",1.7E+13
170020174,MISSING PERSON,FOUND PERSON,Friday,01/06/2017,01:30,KAMUKUNJI,NONE,0 Block of CASHMERE ST,36.82170868,-1.275338705,"(37.73588581485937, -122.38270507280059)",1.7E+13
170020180,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,01/08/2017,10:30,LANGATA,NONE,300 Block of CRESTMONT DR,36.80488586,-1.351193098,"(37.75879738838704, -122.45942097333315)",1.7E+13
170020196,WARRANTS,WARRANT ARREST,Sunday,01/08/2017,10:32,KIBRA,"ARREST, BOOKED",100 Block of ELLIS ST,36.82170868,-1.27877108,"(37.785389821778736, -122.40909322854522)",1.7E+13
170020215,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/08/2017,10:50,EMBAKASI,NONE,3600 Block of LYON ST,36.82170868,-1.27877108,"(37.80427188789098, -122.44827840533021)",1.7E+13
170020237,NON-CRIMINAL,AIDED CASE,Sunday,01/08/2017,10:50,ROYSAMBU,NONE,100 Block of KENSINGTON WY,36.86496735,-1.222822808,"(37.74183750475973, -122.46062957486224)",1.7E+13
170020265,ASSAULT,BATTERY,Sunday,01/08/2017,10:49,KAMUKUNJI,"ARREST, BOOKED",1100 Block of TENNESSEE ST,36.82170868,-1.275338705,"(37.757109520027136, -122.38910692238258)",1.7E+13
170020271,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/07/2017,22:00,EMBAKASI,NONE,2200 Block of VANNESS AV,36.82170868,-1.27877108,"(37.79620462095639, -122.42368281433818)",1.7E+13
170020287,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/08/2017,10:45,EMBAKASI,NONE,FERN ST / VANNESS AV,36.82170868,-1.27877108,"(37.78801163189619, -122.42186100616809)",1.7E+13
170020293,NON-CRIMINAL,AIDED CASE,Sunday,01/08/2017,08:00,DAGORETTI,NONE,BRYANT ST / 7TH ST,36.82170868,-1.27877108,"(37.774280097745425, -122.40474927353259)",1.7E+13
170020293,SUSPICIOUS OCC,UNUSUAL OCCURENCE,Sunday,01/08/2017,08:00,DAGORETTI,NONE,BRYANT ST / 7TH ST,36.82170868,-1.27877108,"(37.774280097745425, -122.40474927353259)",1.7E+13
170020306,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/08/2017,11:20,WESTLANDS,NONE,400 Block of SUTTER ST,36.82170868,-1.27877108,"(37.78938189050213, -122.40780266837622)",1.7E+13
170020312,OTHER OFFENSES,PAROLE VIOLATION,Sunday,01/08/2017,11:34,KAMUKUNJI,NONE,200 Block of WILLIAMS AV,36.82170868,-1.275338705,"(37.729934693604356, -122.39774442710336)",1.7E+13
170020378,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Saturday,01/07/2017,23:00,DAGORETTI,NONE,500 Block of HOWARD ST,36.82170868,-1.27877108,"(37.78694617514279, -122.39814352606626)",1.7E+13
170020384,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Saturday,01/07/2017,04:00,MAKADARA,NONE,2000 Block of MARKET ST,36.82170868,-1.297305824,"(37.769247063207025, -122.42695563170949)",1.7E+13
170020390,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Sunday,01/08/2017,12:15,WESTLANDS,"ARREST, BOOKED",MASON ST / NORTHPOINT ST,36.82170868,-1.27877108,"(37.806552652983946, -122.41378946723174)",1.7E+13
170020481,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/07/2017,10:00,LANGATA,NONE,1700 Block of PAGE ST,36.80488586,-1.351193098,"(37.77067728905872, -122.44961453901684)",1.7E+13
170020497,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/08/2017,12:00,DAGORETTI,NONE,600 Block of HARRISON ST,36.82170868,-1.27877108,"(37.78301942578009, -122.3968939094074)",1.7E+13
170020500,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,01/08/2017,12:38,WESTLANDS,NONE,700 Block of HYDE ST,36.82170868,-1.27877108,"(37.78772919364279, -122.41666639623415)",1.7E+13
170020516,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,01/08/2017,12:35,LANGATA,NONE,200 Block of WOODSIDE AV,36.80488586,-1.351193098,"(37.7459562953856, -122.45423990761294)",1.7E+13
170020516,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,01/08/2017,12:35,LANGATA,NONE,200 Block of WOODSIDE AV,36.80488586,-1.351193098,"(37.7459562953856, -122.45423990761294)",1.7E+13
170020516,ASSAULT,THREATS AGAINST LIFE,Sunday,01/08/2017,12:35,LANGATA,NONE,200 Block of WOODSIDE AV,36.80488586,-1.351193098,"(37.7459562953856, -122.45423990761294)",1.7E+13
170020522,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Sunday,01/08/2017,12:50,KAMUKUNJI,"ARREST, BOOKED",300 Block of SELBY ST,36.82170868,-1.275338705,"(37.7454986548372, -122.39455947138234)",1.7E+13
170020538,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,01/08/2017,13:16,DAGORETTI,"ARREST, BOOKED",6TH ST / MINNA ST,36.82170868,-1.27877108,"(37.780534538527796, -122.40816295385729)",1.7E+13
170020538,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,01/08/2017,13:16,DAGORETTI,"ARREST, BOOKED",6TH ST / MINNA ST,36.82170868,-1.27877108,"(37.780534538527796, -122.40816295385729)",1.7E+13
170020544,NON-CRIMINAL,LOST PROPERTY,Monday,01/02/2017,12:00,WESTLANDS,NONE,STOCKTON ST / BROADWAY ST,36.82170868,-1.27877108,"(37.79762655946082, -122.40862297432109)",1.7E+13
170020550,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/06/2017,22:00,MAKADARA,NONE,1200 Block of HAMPSHIRE ST,36.82170868,-1.297305824,"(37.75209725587069, -122.40714465605029)",1.7E+13
170020629,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,01/08/2017,13:34,DAGORETTI,NONE,900 Block of MARKET ST,36.82170868,-1.27877108,"(37.7828276498838, -122.40970842372067)",1.7E+13
170020635,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/07/2017,18:50,DAGORETTI,NONE,800 Block of MISSION ST,36.82170868,-1.27877108,"(37.78351007154212, -122.40539549393928)",1.7E+13
170020641,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,01/08/2017,13:35,KIBRA,UNFOUNDED,200 Block of TURK ST,36.82170868,-1.27877108,"(37.7828430233213, -122.41323751667596)",1.7E+13
170020641,NON-CRIMINAL,CASE CLOSURE,Sunday,01/08/2017,13:35,KIBRA,UNFOUNDED,200 Block of TURK ST,36.82170868,-1.27877108,"(37.7828430233213, -122.41323751667596)",1.7E+13
170020657,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/06/2017,16:01,KAMUKUNJI,NONE,400 Block of BAY SHORE BL,36.82170868,-1.275338705,"(37.73940125281089, -122.40684425627677)",1.7E+13
170020663,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/07/2017,16:00,WESTLANDS,NONE,2500 Block of MASON ST,36.82170868,-1.27877108,"(37.807036207118266, -122.41381429243214)",1.7E+13
170020679,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,01/02/2017,19:00,EMBAKASI,NONE,1100 Block of POST ST,36.82170868,-1.27877108,"(37.78677548206475, -122.42077572144449)",1.7E+13
170020685,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Sunday,01/08/2017,13:20,MAKADARA,"ARREST, BOOKED",4000 Block of 18TH ST,36.82170868,-1.297305824,"(37.760976609084544, -122.43445735395501)",1.7E+13
170020691,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,01/08/2017,00:01,KAMUKUNJI,"ARREST, BOOKED",1500 Block of QUESADA AV,36.82170868,-1.275338705,"(37.7317262860764, -122.38872305105633)",1.7E+13
170020704,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,01/08/2017,14:11,KAMUKUNJI,NONE,1500 Block of VANDYKE AV,36.82170868,-1.275338705,"(37.72868470858133, -122.39145971426916)",1.7E+13
170020710,ASSAULT,BATTERY,Saturday,01/07/2017,17:30,LANGATA,NONE,FELL ST / DIVISADERO ST,36.80488586,-1.351193098,"(37.77406041195794, -122.43761276619114)",1.7E+13
170020867,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,01/08/2017,14:35,WESTLANDS,"ARREST, BOOKED",2700 Block of TAYLOR ST,36.82170868,-1.27877108,"(37.8077624944954, -122.41564282577595)",1.7E+13
170020873,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,01/08/2017,14:56,MAKADARA,NONE,ELIZABETH ST / GRANDVIEW AV,36.82170868,-1.297305824,"(37.75157199205195, -122.44274154248852)",1.7E+13
170020889,LARCENY/THEFT,GRAND THEFT BICYCLE,Saturday,01/07/2017,14:00,EMBAKASI,NONE,200 Block of MALLORCA WY,36.82170868,-1.27877108,"(37.80267864291152, -122.43834826854085)",1.7E+13
170020895,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,01/08/2017,02:03,WESTLANDS,NONE,GEARY ST / MASON ST,36.82170868,-1.27877108,"(37.78714880797902, -122.40987662253222)",1.7E+13
170020895,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,01/08/2017,02:03,WESTLANDS,NONE,GEARY ST / MASON ST,36.82170868,-1.27877108,"(37.78714880797902, -122.40987662253222)",1.7E+13
170020908,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,01/08/2017,15:00,MAKADARA,"ARREST, BOOKED",17TH ST / FOLSOM ST,36.82170868,-1.297305824,"(37.76369793088832, -122.41515594105388)",1.7E+13
170020908,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,01/08/2017,15:00,MAKADARA,"ARREST, BOOKED",17TH ST / FOLSOM ST,36.82170868,-1.297305824,"(37.76369793088832, -122.41515594105388)",1.7E+13
170020914,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/08/2017,11:00,MAKADARA,NONE,200 Block of GUERRERO ST,36.82170868,-1.297305824,"(37.76718358738806, -122.42445060315218)",1.7E+13
170020920,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,01/06/2017,13:07,LANGATA,NONE,2200 Block of FULTON ST,36.80488586,-1.351193098,"(37.774806832543774, -122.4538480645706)",1.7E+13
